SDSSJ1242+5226,He,0.59,-5.4
SDSSJ0845+2257,He,0.679,-8.4
WD1536+520,He,0.58,-11.6
SDSSJ1043+0855,H,0.626,-16.645
WD1425+540,He,0.562,-5.495
WD0446-255,He,0.58,-5.2
WD2216-657,He,0.61,-5.1
WD2157-574,H,0.63,-8.6
WD2115-560,H,0.58,-10.3
WD1232+563,He,0.773,-5.924
WD2207+121,He,0.574,-5.591
WD1145+017,He,0.656,-5.819
WD0122-227,He,0.61,-5.2
WD0449-259,He,0.58,-5.2
WD1350-162,He,0.6,-5.2
WD2105-820,H,0.86,-12.2
SDSSJ0512-0505,He,0.803,-5.2580288
SDSSJ0823+0546,He,0.6,-4.7165768
G29-38CaFeMgSiO1D,H,0.85,-13.9
G29-38CaFeMgSiO3D,H,0.85,-13.0126
GD424,He,0.77,-6.249764
WDJ1644-0449,He,0.45,-4.4726128
WDJ2356–209,He,0.56,-5.07758016
SDSSJ1330+6435,He,0.74,-3.7558224
LHS2534,He,0.55,-4.835329408
WDJ2317+1830,He,1,-6.511099264
WDJ1824+1213,He,0.28,-3.2463696
